component_type,material_main,mass_g,recycled_content_pct,supplier_region,compliance_rohs,contains_hazardous_substance,repairability_bin
cell,plastic,47.35501016947605,34.54516005448479,EU,1,0,Medium
cell,copper,32.07806790513616,26.041464959265205,EU,1,0,Medium
connector,steel,54.232427558872146,0.0,EU,1,0,Medium
cell,steel,52.061283304094104,27.450254795173215,EU,1,0,Low
cell,glass,46.25310001586855,33.01901244283152,NA,1,0,Low
pcb,plastic,41.7088544941532,25.85845736313857,APAC,1,0,Medium
pcb,copper,21.934663578024686,22.340280411113675,Other,1,0,Medium
housing,copper,24.5396586381247,30.86044053320485,APAC,1,0,Medium
pcb,glass,48.1055868325272,25.02114739135112,NA,1,0,Medium
connector,steel,37.757059611694245,17.12327725916405,EU,1,0,Medium
connector,aluminum,48.429124529008696,35.13099116330365,Other,1,0,Low
pcb,copper,46.276409024239186,37.71627486066267,EU,1,0,Medium
cell,glass,46.073511353454094,37.932189979771245,APAC,1,0,Medium
cell,copper,28.495702356969996,47.59152196985857,EU,1,1,Medium
cell,plastic,27.18940654875052,36.30993723773755,APAC,1,0,Medium
cell,steel,39.72512129416927,37.106535000734496,EU,1,0,High
cell,steel,35.777522896462074,33.369936842946494,EU,1,0,Medium
connector,steel,51.28749245039348,28.698748042293733,NA,0,0,Low
pcb,aluminum,36.39891006634181,34.13479653043365,NA,0,0,High
connector,aluminum,40.54400389168985,29.657947448598442,NA,1,0,Medium
connector,aluminum,68.20011433760808,28.438067984858534,APAC,1,0,Medium
pcb,plastic,28.45195198455344,44.08056449723067,NA,1,0,Medium
connector,steel,30.035597841934752,27.294230832254804,APAC,1,1,Medium
pcb,glass,48.13113192401374,47.1321631090762,NA,0,0,Medium
cell,glass,49.071520925013324,31.869246440852535,EU,1,0,Medium
connector,aluminum,30.166307621005437,49.24751761775738,NA,1,0,Medium
connector,copper,59.51401021017615,31.928473435545992,EU,1,0,Low
housing,aluminum,44.543089008155555,28.658626849733746,NA,1,0,Medium
pcb,copper,50.46314523331295,38.128669270690054,EU,1,0,High
pcb,aluminum,31.294093266176322,36.41391608980859,EU,1,0,Medium
pcb,aluminum,32.09704815733785,8.40267471915412,APAC,1,0,Low
connector,steel,43.02996637189503,36.08811522434694,EU,1,0,Medium
housing,copper,49.265019771783706,32.41302168740491,Other,1,0,Medium
connector,aluminum,36.04975028248567,14.484678553841604,EU,1,0,Medium
housing,aluminum,30.041895632189938,28.115607163049177,EU,1,0,High
connector,aluminum,41.09546264412696,39.920935922225226,APAC,1,1,Medium
cell,steel,48.543639134991466,30.273496914910726,APAC,1,0,Medium
pcb,aluminum,46.55727080991093,30.655525101781596,Other,1,0,Medium
connector,glass,44.43099190597984,36.70364889078578,APAC,1,0,Medium
connector,steel,43.352921934907805,37.00259213234386,EU,1,0,Medium
housing,aluminum,34.326827913657894,36.657872264597906,NA,0,1,Medium
pcb,copper,47.29177872350239,38.41729370700183,NA,1,0,High
connector,plastic,35.25872376695958,34.409225028426555,NA,1,0,Medium
pcb,plastic,57.95508991842707,17.36045844113089,EU,1,1,Low
cell,copper,51.185493365905415,16.679586204732594,EU,1,0,Medium
cell,glass,43.391987392960495,43.409229999688705,NA,1,0,Low
pcb,copper,49.25059748819364,44.28274449585422,EU,1,0,High
connector,steel,37.076559649306056,38.05436395371358,EU,1,0,Medium
pcb,copper,48.54114386951441,42.01375796922245,NA,1,0,Medium
connector,glass,34.47929592315745,28.99829040371698,EU,1,0,Low
connector,glass,62.27861315164267,39.11937589190963,EU,1,0,Medium
pcb,aluminum,28.749701349373833,28.465155344590244,EU,1,1,Low
cell,steel,45.68153990654424,40.38722235442865,APAC,1,0,Medium
cell,aluminum,33.69868849678011,19.031901972478362,NA,1,0,Medium
pcb,glass,54.17838173627365,46.5590009481157,EU,1,0,Low
cell,copper,48.997972795814434,27.76609809150877,APAC,1,0,Medium
pcb,steel,41.65058155552738,28.972668818792577,NA,1,0,Medium
pcb,aluminum,26.12353840706484,46.551838716690696,NA,1,0,Medium
pcb,aluminum,60.06979187099324,37.42992015056667,EU,1,0,Medium
housing,aluminum,52.96652187214027,31.483706005879014,NA,1,0,Low
pcb,aluminum,28.1388223778081,35.908832926634524,EU,1,0,Medium
pcb,copper,50.51307198474702,31.95410295583285,APAC,1,0,Medium
cell,copper,58.33574255208514,54.334078148089134,Other,1,0,Medium
pcb,aluminum,30.78127002006949,38.735703526279174,NA,1,0,Medium
connector,aluminum,40.985196735297464,55.592565417407,Other,1,0,Medium
pcb,copper,55.06146247497796,25.48456462321635,NA,1,0,Medium
cell,glass,62.69474849797744,17.416193026127832,APAC,1,0,Low
pcb,aluminum,47.45289630905481,38.22752829952946,EU,0,0,Medium
pcb,aluminum,23.666310847996588,42.2461206857458,NA,0,0,High
pcb,plastic,43.31068307670707,23.917072072750592,NA,1,0,Medium
connector,copper,40.94491270940976,33.42618297541582,APAC,1,0,Low
pcb,glass,40.183061091524095,23.24919682642633,NA,1,0,Medium
cell,plastic,38.63160592009519,20.726927133788337,NA,1,1,Low
housing,copper,53.14450211412167,30.25578178504706,EU,1,0,Medium
connector,glass,40.21100238415787,45.618281300528125,NA,1,0,Medium
connector,glass,51.48923518285689,25.64155329948435,Other,1,0,Medium
connector,glass,26.700867777907852,15.615764712607334,NA,1,0,Medium
connector,steel,45.67191667362777,38.68179464145792,NA,1,0,Medium
pcb,steel,27.955569379438217,33.907378820044336,NA,1,1,Low
housing,aluminum,23.820166732745164,32.22153487309194,EU,1,0,Medium
pcb,aluminum,31.419702659400087,36.57513319835344,NA,1,0,High
connector,aluminum,46.64268779260753,5.485594741130926,EU,1,0,Low
connector,plastic,43.44672046999611,38.94102408629621,APAC,1,0,Low
housing,steel,43.72529020085753,41.01605278342845,NA,1,0,Medium
pcb,aluminum,33.96304197418787,36.94876348679026,APAC,1,0,Medium
connector,aluminum,51.09920937887739,38.37367358641188,EU,1,0,Medium
connector,plastic,49.404605154393444,35.80783910816676,EU,1,0,Medium
cell,glass,49.64515595517417,37.09414258608731,NA,1,0,Medium
connector,glass,57.23687060331399,28.617929209772743,EU,1,0,Medium
connector,aluminum,33.86527808124522,49.11549359176504,EU,1,0,Medium
pcb,plastic,26.597374165638584,5.188151266367687,NA,1,0,Medium
cell,steel,27.951706497123926,37.6316211225336,EU,1,0,Medium
pcb,copper,59.73288793895489,31.6200412009295,NA,1,0,Medium
pcb,steel,33.83389383323847,4.071917318431868,EU,1,0,Low
pcb,glass,34.77031754600024,4.080116775708736,APAC,1,0,Low
cell,copper,69.49518796032686,26.479690816213278,EU,1,0,Medium
connector,aluminum,59.14780829846285,38.11612388776131,EU,1,0,Medium
pcb,plastic,53.05671399223057,32.991983464695,NA,1,0,Medium
connector,steel,50.461524838835814,26.70757061976255,EU,1,0,Low
pcb,steel,38.99376338956998,20.091609545983594,APAC,1,0,Medium
pcb,steel,38.389909561820915,34.257987789501826,EU,1,0,Medium
connector,steel,34.76641233683246,38.80746031658227,EU,1,0,Medium
connector,steel,42.41884179319253,33.37529236238454,EU,1,0,Medium
housing,copper,19.625225797279516,1.5395400895530837,APAC,1,0,Low
connector,aluminum,41.45201459017422,26.604197786716668,NA,1,0,Low
connector,plastic,35.26991476425245,39.23568591640535,APAC,1,1,Medium
cell,glass,43.275430933995494,14.644859513061938,NA,1,0,Medium
connector,copper,48.79017015279718,17.431662448417434,APAC,1,0,Medium
connector,steel,51.52994442654259,33.41419604361967,EU,1,0,Medium
pcb,steel,66.3263000776414,34.22420893538202,EU,1,0,High
cell,glass,58.15550032963668,53.071762633199526,EU,1,0,Medium
connector,aluminum,42.46300206776932,36.9556955218527,EU,0,0,Medium
cell,copper,49.30192760455585,40.56915045785594,APAC,1,0,Low
connector,aluminum,24.572014176032848,34.478662709052905,APAC,1,1,Low
pcb,aluminum,45.41488685574032,24.614987200450507,EU,1,0,Medium
connector,steel,27.253821336592306,34.57219980204178,NA,1,0,Medium
connector,aluminum,46.145576998532405,28.308702872099392,APAC,1,1,Medium
pcb,aluminum,42.18076493782491,8.252501935337147,EU,1,0,Medium
pcb,copper,40.59049659866747,31.35421336050903,EU,1,0,Medium
connector,copper,53.11821212570674,20.927830105868633,EU,1,0,Medium
housing,aluminum,19.665220218380107,45.009523370851994,NA,1,0,Medium
cell,glass,42.151763246124474,7.102207233474365,APAC,1,0,Low
connector,steel,47.91119477079983,32.49993997959387,NA,1,0,High
connector,aluminum,35.41468596960213,32.435674029743055,EU,1,0,Medium
cell,aluminum,40.92144469687235,4.437829515015572,EU,1,0,Medium
connector,plastic,41.40811830149954,48.49827656571451,EU,1,0,Medium
housing,steel,43.40330648467843,41.60049789617324,NA,1,0,High
connector,plastic,46.288256087761326,23.459247004167977,APAC,1,0,Medium
connector,aluminum,39.58244415420334,43.52185206448462,APAC,1,1,Medium
pcb,aluminum,43.19601851670713,43.988608383507554,NA,1,0,Medium
connector,plastic,52.771180937035886,27.68295703184721,NA,0,0,Medium
connector,aluminum,53.454360579103316,42.611713603354275,EU,1,0,Medium
pcb,copper,39.98249641007213,41.27397133473017,EU,1,0,Medium
cell,copper,53.116443030310066,5.362712927094822,APAC,1,0,Medium
pcb,glass,40.971598119745565,12.597030404358946,EU,1,0,Medium
connector,copper,52.38368806107908,48.47267141832662,EU,1,0,High
connector,aluminum,51.41323119113995,31.05425722661504,EU,0,0,Medium
pcb,plastic,27.719011278406104,35.16832265085287,APAC,1,0,Low
pcb,copper,35.084978716523594,42.84279986014597,APAC,1,0,Low
connector,aluminum,46.45510687346712,54.59432289421265,NA,1,0,High
housing,copper,38.07059912059981,30.04122545505558,EU,1,0,Low
connector,plastic,50.71113785027863,40.80111839009727,EU,1,0,Medium
housing,copper,30.025000534455472,0.25904926347143054,APAC,1,1,High
pcb,plastic,41.31752379783483,27.110337876403108,EU,1,0,Medium
housing,copper,44.439822624257715,33.69078735298959,EU,1,0,High
pcb,steel,44.3698385135868,22.819078642658326,EU,1,0,Medium
pcb,copper,36.495045489289225,14.186697140782169,APAC,1,0,Medium
connector,copper,37.01508880551175,37.280440381870825,NA,1,0,Low
cell,steel,42.513159389168514,23.371100998045286,EU,1,0,Medium
pcb,copper,47.39871988583596,35.99511677951026,EU,1,0,High
connector,aluminum,55.710417792861925,37.55019587244805,NA,1,0,Medium
pcb,plastic,22.190340050464656,27.738360032055958,NA,1,0,Medium
pcb,steel,25.340832459845476,49.054635029870184,APAC,1,0,Medium
cell,plastic,48.54256780612875,32.228578924297565,NA,1,0,Medium
connector,steel,29.555127906006934,4.473889186178691,EU,1,0,Low
connector,aluminum,34.70449928880552,22.382820755598477,APAC,1,0,Medium
pcb,copper,62.95268722935061,39.37636713942761,APAC,1,0,Medium
pcb,aluminum,48.11069223076467,0.0,EU,1,0,Medium
pcb,copper,48.70347055505303,8.728185617491265,APAC,1,0,Low
pcb,glass,22.714190555773175,47.70118187721327,NA,1,0,Medium
connector,aluminum,31.82470604326398,9.37006490092662,NA,1,0,High
connector,steel,33.93294535361922,27.802046983853536,NA,1,0,Medium
pcb,copper,42.62175561501383,2.153031240239149,APAC,1,1,Low
housing,copper,41.57424785989896,51.29169986060184,EU,1,0,Low
pcb,glass,46.48248399369831,28.40156928525813,EU,1,0,Medium
pcb,aluminum,27.962072120773513,67.02881480079989,EU,1,1,Low
connector,steel,45.136268950236435,36.609688637508974,EU,1,0,Low
connector,glass,29.174885731441382,11.619381391066124,EU,1,0,Low
cell,copper,76.10172365132794,29.489663917502472,APAC,1,0,Medium
pcb,steel,33.43679109073999,41.447537549973106,EU,1,0,Medium
pcb,aluminum,41.8616338287989,7.696484039092332,NA,1,0,Medium
cell,plastic,47.6922818160542,35.86578060956863,EU,1,0,Low
connector,plastic,43.44184397092692,56.58608413269569,NA,1,0,Medium
connector,copper,31.66837403758557,32.8800897528099,NA,1,0,Medium
cell,steel,62.61293403175287,42.61578671153884,EU,1,0,Medium
cell,glass,43.30423937019376,45.107680403520156,EU,1,0,Medium
housing,aluminum,58.916346127819395,40.01322418754814,EU,1,0,High
pcb,plastic,29.599415161144222,39.394946656986995,Other,1,0,Medium
cell,plastic,50.34292409030984,27.505346048999897,APAC,1,0,Medium
connector,steel,34.179883558540276,25.622433610466587,EU,1,0,Medium
pcb,glass,51.04844876058272,38.531275694538046,APAC,1,0,High
connector,steel,45.9580055472408,20.361194213713734,EU,1,0,Medium
housing,aluminum,53.67668098478888,36.25273539890928,EU,0,0,Medium
pcb,glass,37.92985119406188,20.511008188701442,EU,1,0,Medium
housing,aluminum,31.380098090897533,32.17403861134974,EU,1,1,Low
cell,copper,41.81468777894298,47.461333279839174,EU,1,0,Medium
pcb,copper,59.328491611279375,33.49774889191136,NA,1,0,Medium
connector,plastic,36.60319171384995,33.43752770966491,APAC,1,0,Medium
connector,copper,30.202902527451123,26.1840260129713,EU,1,0,Medium
pcb,aluminum,28.077720223185086,43.57307879679692,EU,1,0,Medium
housing,steel,33.052052244922194,35.74489857639987,NA,1,0,Medium
pcb,aluminum,48.00869662710337,8.115641359001419,EU,1,0,Medium
pcb,aluminum,60.461502395128555,42.70330695765099,APAC,1,0,Medium
connector,plastic,34.53034656393844,2.0228792875164094,EU,0,0,Low
cell,steel,41.09588814039111,30.424665002819797,EU,1,0,Medium
pcb,copper,28.288207210189448,11.007304312825267,EU,1,0,Medium
connector,plastic,33.47811101067391,32.259646435110824,NA,1,0,Medium
connector,copper,30.58946031410492,19.658141505637413,EU,0,0,Medium
housing,aluminum,29.258445623440604,35.48859444624854,EU,1,0,High
pcb,aluminum,44.75824587235215,46.03779954049436,NA,1,0,Medium
cell,steel,40.42048188066244,40.31375393478512,EU,1,0,Medium
connector,steel,47.3655743394845,30.159822280966644,NA,1,0,High
housing,aluminum,58.64558625836128,35.646524596590375,Other,1,0,Medium
housing,copper,62.387708388813486,34.924763563017706,APAC,1,0,Medium
housing,plastic,43.19086132376734,30.608799987226295,NA,1,0,Low
cell,glass,55.56968991588619,9.886143909522763,APAC,1,0,Low
pcb,glass,51.64785297785744,33.47236735170114,NA,1,0,Medium
pcb,plastic,32.74179529489213,7.317731256287345,EU,1,0,Medium
pcb,glass,48.34437461195396,19.29467129748499,EU,1,0,Medium
connector,glass,15.549717876020125,39.72534029059666,NA,1,1,Low
pcb,steel,52.684007111452836,36.92470003153885,EU,1,0,Medium
cell,steel,45.825116770613214,19.741291634284632,EU,1,0,Medium
pcb,aluminum,47.50512374774959,50.5660755808409,NA,0,0,Medium
pcb,copper,54.067947076962426,39.842738876777396,EU,1,0,Medium
pcb,glass,28.681702145359214,6.51054524159222,EU,1,0,Low
pcb,aluminum,70.59865125883834,37.04101172104366,EU,0,0,Medium
pcb,steel,31.221267686997976,0.0,NA,1,0,Medium
pcb,copper,61.253964682079996,37.637452763718805,EU,1,0,Medium
cell,plastic,48.17382509972426,13.968773433845723,EU,1,0,Medium
pcb,steel,37.66015116673815,6.009514135487001,EU,1,0,Medium
pcb,aluminum,41.826363307321984,13.74392833962294,NA,1,0,Medium
connector,steel,60.917978574443886,46.45404897794177,NA,1,0,Medium
pcb,copper,57.37597223802362,35.588429666372505,EU,1,0,Medium
connector,steel,50.97240801133512,29.77009055758918,EU,1,0,Medium
housing,aluminum,20.11945418832443,42.78097601808992,NA,1,0,High
housing,aluminum,46.33954091856728,39.86143260687494,NA,1,0,Medium
connector,aluminum,27.802488744427453,43.274155960456575,EU,1,0,Medium
connector,copper,38.19495318845789,41.81196510292427,EU,1,0,Medium
connector,steel,43.043195741343354,35.61945473716693,EU,1,0,Medium
connector,plastic,36.22251067664546,12.405318354932636,APAC,0,0,Low
pcb,steel,29.15728444357218,51.65754954386681,EU,1,0,High
pcb,copper,43.067045809426844,38.595557656816666,Other,1,0,Medium
housing,copper,48.77330519902252,39.50568860769326,EU,1,0,Medium
housing,glass,57.27429533886122,54.16422398203917,EU,1,0,High
connector,copper,58.637564762690474,37.02610429245917,EU,1,0,Medium
pcb,aluminum,34.78044034717448,26.89917334704848,EU,1,0,Medium
connector,aluminum,18.95637685824988,53.73192357359672,NA,0,0,Medium
connector,aluminum,41.830689557295656,38.159549875376975,NA,1,0,Medium
housing,glass,41.64988316244461,46.2857660136574,NA,1,0,Medium
connector,plastic,51.71146327701656,35.89221670276763,APAC,1,0,Low
cell,copper,57.09950047107194,44.09956969030448,APAC,1,0,Medium
housing,aluminum,52.056613705368015,29.516025758381375,APAC,1,0,Low
pcb,steel,47.78376587980779,34.616095534774054,EU,1,0,Low
cell,steel,51.43454053414879,38.66885815852258,EU,1,0,Medium
cell,copper,62.561234007930004,48.602200339639246,APAC,1,0,Medium
connector,glass,37.75042209274648,18.34041335474179,NA,1,0,Medium
connector,glass,40.36799713925295,39.593310313082476,APAC,1,0,Low
connector,copper,52.64896521067806,28.94668560806498,APAC,1,0,Low
cell,aluminum,50.71149588812001,44.46881400826432,NA,1,0,Medium
connector,aluminum,32.84407033932638,49.692536144964826,EU,0,0,Medium
pcb,aluminum,53.76072791406951,42.887253760605034,EU,1,0,Medium
housing,aluminum,36.78821018755668,44.36950804847535,APAC,1,1,Medium
pcb,copper,52.93025583420764,54.49201906785144,EU,1,0,High
connector,aluminum,37.805322249466975,46.21803769512506,EU,0,0,Medium
pcb,glass,38.824712164414386,11.36796965717927,APAC,1,0,Low
connector,copper,46.40664429700483,27.8564098847694,NA,1,0,Medium
connector,glass,36.578809218504,40.4123366429677,NA,1,0,Medium
pcb,aluminum,44.86650125564032,45.446642811549545,NA,1,0,Medium
pcb,plastic,42.616370079838056,0.47958260060874824,NA,1,0,Low
connector,glass,18.61767292107315,43.655361703690396,APAC,1,0,Low
connector,steel,48.45879523561399,34.30927899663405,NA,1,0,Medium
connector,aluminum,43.7342089144361,44.86184004068279,NA,0,0,Medium
pcb,plastic,23.01468448288377,27.01026898819549,NA,1,0,Medium
housing,aluminum,57.55430529660625,38.95168269509897,EU,1,0,Low
cell,copper,30.39404614240533,36.873526544091575,NA,1,0,Medium
pcb,aluminum,54.42886258744632,25.229761268488858,NA,1,0,Low
pcb,aluminum,42.121050101518634,0.0,EU,1,0,Low
pcb,steel,35.30572216845009,35.20957548277975,NA,1,0,Medium
connector,glass,42.59234235035632,32.89488410247944,APAC,1,0,Medium
pcb,plastic,36.20262485255175,8.893760552621735,APAC,1,0,Low
housing,aluminum,43.55113803292273,31.621842528206223,NA,1,0,Medium
housing,copper,44.56314581046012,39.61004344184265,APAC,1,0,Medium
connector,glass,16.15237652709005,40.527449277950495,NA,1,0,Low
cell,steel,43.287179977435834,36.66515777754673,APAC,1,0,High
cell,plastic,39.09682259465857,10.829369104317518,APAC,1,0,Medium
pcb,aluminum,39.333323888597825,19.21992358405179,EU,1,0,Medium
pcb,copper,53.12881639483955,36.9693824633514,Other,1,0,Medium
housing,steel,23.429926509836744,39.19358825178308,APAC,1,0,High
connector,steel,36.10798869130994,29.56359882309589,NA,1,1,Low
pcb,steel,65.11354216020183,27.824930301920215,EU,1,0,Medium
pcb,aluminum,53.01515737607641,54.49386233918684,EU,1,0,Medium
cell,steel,41.70081461971706,11.876635015395808,EU,1,0,Low
connector,steel,43.87798822338993,24.41591502985033,EU,1,0,Low
connector,copper,17.78892649588989,41.172098851999415,NA,0,0,Low
pcb,plastic,44.07960662072117,44.83774771346531,Other,1,0,Low
pcb,copper,35.02471307418951,47.508111107873624,NA,1,0,Medium
pcb,aluminum,32.27907813241446,40.14117057086309,APAC,1,0,Medium
connector,steel,35.40442839081543,4.0918277390535565,NA,1,0,Medium
pcb,plastic,50.448776032331104,27.130983989069776,EU,1,0,Medium
connector,steel,45.53339564082308,42.48254290697522,APAC,1,1,Low
cell,copper,51.94594040057356,45.04987808979273,EU,1,0,Medium
cell,steel,49.70810140771849,27.891401999127034,EU,1,0,Medium
connector,aluminum,31.12472124802577,25.928755605482316,APAC,1,0,Medium
connector,glass,53.111322873367094,42.34752611571506,EU,1,0,Medium
connector,copper,59.45627749586477,32.44476568786724,APAC,1,0,Medium
connector,aluminum,37.4607983699338,37.02319902873269,EU,1,0,Low
connector,plastic,35.36331899128445,52.9683093129059,NA,1,0,Low
pcb,plastic,32.54237343848469,22.835106941189224,NA,1,0,Low
connector,copper,50.32578679664884,47.12697224840904,APAC,1,0,Medium
cell,glass,49.63111109763058,38.56135865359558,NA,1,0,High
connector,plastic,38.39388828605006,47.64245679419494,APAC,1,0,Low
connector,aluminum,31.615316212856957,38.84886873829438,APAC,1,1,High
connector,aluminum,45.21751701632928,43.70524169163218,EU,1,0,Medium
connector,copper,46.688227588449095,26.111380036964814,EU,0,0,Medium
connector,plastic,42.1585516937209,9.287140424998695,NA,1,0,Low
housing,steel,36.34162512558589,0.0,EU,1,0,Low
cell,aluminum,28.32078329328163,56.35231515658344,NA,1,0,Medium
cell,glass,36.84547953420868,4.989849965691725,EU,1,0,Medium
pcb,aluminum,46.32585486464696,36.444823618046684,EU,1,0,Medium
housing,plastic,37.139601042138175,30.363754294257394,APAC,1,1,Low
housing,steel,49.67545752682293,24.025551878346285,EU,1,0,Medium
pcb,steel,41.380605846723604,23.26406202754633,EU,0,0,Low
connector,plastic,41.26253007649081,37.681901562873435,APAC,1,0,Medium
housing,aluminum,29.92234900379797,39.83928330983512,Other,1,0,Medium
pcb,steel,58.30502328122419,29.341519202687813,APAC,1,0,High
pcb,steel,31.090280555650395,39.031711392244326,EU,1,0,Medium
connector,aluminum,41.67831511241963,20.045586711005342,APAC,1,1,Low
cell,glass,28.867004654530223,25.355321374952013,NA,1,0,Medium
connector,plastic,27.882408527025554,42.400139269210136,NA,1,0,Medium
pcb,plastic,47.99992466518134,40.19429385480154,EU,1,0,Low
pcb,aluminum,31.64034586351566,28.340579789882803,EU,1,0,Medium
pcb,aluminum,31.660422158450128,24.178494653386704,EU,1,0,Low
connector,steel,34.109263431202265,38.89465039493523,EU,1,0,Medium
cell,copper,52.06141501857901,40.76955746978295,NA,1,0,Medium
pcb,steel,35.423307281341636,49.3584188425243,EU,1,0,Medium
cell,copper,58.76156239388749,36.15386329797726,APAC,1,0,Medium
cell,glass,30.567167428684453,35.137554416566395,EU,1,0,Low
housing,copper,38.12583677828374,44.739198447167354,NA,1,0,High
pcb,steel,31.98490315898581,31.570200889799978,EU,1,0,Low
cell,steel,60.36879878890846,40.45787060293772,APAC,1,0,Medium
pcb,steel,35.93062692262872,38.24717129736039,NA,1,1,Medium
pcb,plastic,41.35491400358052,27.020163818362192,EU,1,0,Low
cell,glass,38.89290963632172,44.88591706398697,EU,1,0,Medium
connector,aluminum,51.57485836973123,34.60988668046655,EU,1,0,Medium
pcb,copper,31.710507078652547,37.120744329977505,Other,1,0,Medium
pcb,glass,23.161676734177718,11.182262895913004,NA,0,0,Low
pcb,copper,40.035296932086034,20.13809489923051,APAC,1,0,Medium
pcb,aluminum,40.606114093744935,9.923660087427884,EU,1,0,Medium
pcb,aluminum,41.61558727246279,52.797026781614484,APAC,1,0,Low
pcb,copper,36.25904654826916,31.666570198669902,EU,1,0,Medium
pcb,steel,46.605855911475466,36.611068664348345,EU,1,0,Medium
pcb,steel,55.985111275034264,41.706697418687035,EU,1,0,Medium
cell,steel,33.98164462630175,53.35477053332972,EU,1,0,Medium
housing,copper,52.333965703792835,35.737808613454334,EU,1,0,Medium
connector,copper,37.317624446371504,33.98880725844516,NA,0,0,Medium
connector,aluminum,29.024090746519697,32.28114673286434,NA,1,0,Medium
cell,steel,46.92936116665148,23.83032609128917,EU,0,0,Medium
pcb,aluminum,57.30998133182119,49.97027609804975,EU,1,0,Medium
cell,steel,27.728167245137204,30.339664801097932,EU,1,0,Medium
cell,copper,50.93524336316401,0.6442960271546267,EU,1,0,Low
housing,aluminum,54.73360813560467,30.321212249337783,NA,1,1,Low
connector,copper,38.92158385183981,22.933668677342464,NA,1,0,Medium
pcb,steel,44.928833673676294,31.422230752959273,EU,1,0,Low
connector,steel,40.439680450319045,13.463310522851422,NA,1,0,Low
cell,plastic,50.025496567520726,8.776441643466462,EU,1,0,Low
cell,glass,38.98394578728677,28.95018340247173,EU,1,0,Low
pcb,steel,45.80092753076943,42.62413301240409,EU,1,0,Medium
housing,aluminum,45.191017064443685,28.96096756004472,EU,1,0,Medium
housing,aluminum,45.499793409999626,24.98756040295919,EU,1,1,Low
connector,glass,44.98862898669746,39.1975179566319,EU,1,0,Low
connector,aluminum,37.434341858766274,28.469968141917704,EU,1,1,Medium
pcb,steel,47.03516966795468,60.875279038579606,Other,1,0,Medium
housing,steel,38.93666557806111,54.696755953619515,EU,1,1,High
connector,aluminum,39.89992674367193,6.130809429218724,EU,0,0,Low
pcb,copper,51.5864698508977,25.51889073393958,NA,1,0,Medium
pcb,aluminum,49.16408804801584,49.05046669733619,EU,1,0,High
pcb,aluminum,29.380340278337336,22.637595769745783,EU,1,0,High
pcb,aluminum,34.22162674700921,39.42407992320244,Other,1,1,Low
housing,steel,48.85136406201381,26.55819875782577,EU,1,0,Medium
pcb,aluminum,39.85630446568044,36.987725833026374,EU,1,0,Medium
pcb,aluminum,27.51167207266477,36.75882410358126,NA,0,0,Medium
cell,copper,14.440803324323483,44.726945680729045,EU,1,0,Low
pcb,plastic,43.975893020200154,53.11375883854472,NA,1,1,Low
pcb,aluminum,37.144913062252606,40.870200821550974,EU,1,0,Medium
cell,glass,22.714555903350767,28.967496096096735,NA,1,0,Low
connector,aluminum,33.28454696801816,32.407102473826924,EU,1,0,Medium
connector,steel,36.100090277673665,30.35473972251132,EU,1,0,Medium
connector,plastic,23.78019236120676,5.35940192819872,NA,1,0,Medium
connector,aluminum,26.781101670313515,6.699027755751014,NA,0,0,High
housing,steel,60.12534141075561,30.336997952502276,EU,1,0,Medium
pcb,glass,20.059013669253517,44.39641799617509,APAC,1,0,Low
connector,aluminum,35.052225528965444,49.16836351091662,APAC,1,0,Medium
connector,steel,28.878711371117067,7.520722362315862,EU,1,0,Low
pcb,plastic,72.75589504076714,46.959498691094836,EU,1,0,Medium
connector,copper,63.192583582486506,25.869611081877203,EU,0,0,Medium
pcb,aluminum,38.67351396051987,34.78875116717556,EU,1,0,Medium
pcb,copper,45.571803361849646,25.26026933624921,EU,1,0,Medium
connector,aluminum,33.91288465278867,44.6012365028141,NA,1,0,Low
pcb,copper,33.9996257419879,32.09276264527032,APAC,1,0,Medium
pcb,aluminum,51.795422628695704,7.104441565853107,NA,0,0,Low
