component_type,material_main,mass_g,recycled_content_pct,supplier_region,compliance_rohs,contains_hazardous_substance,repairability_bin
pcb,glass,26.900951269867388,13.517080349910266,EU,1,0,Low
connector,plastic,40.82430735274797,10.22159036203765,APAC,1,1,High
cell,steel,61.29342667591812,28.588699302178853,EU,1,0,Medium
pcb,copper,41.8092504490649,8.244075994792166,EU,1,0,Medium
cell,steel,60.45010978834927,42.47867385096801,EU,1,0,Medium
connector,steel,50.03583900886404,34.530561538224354,EU,1,0,Medium
pcb,glass,28.06758851109432,2.176520976934432,APAC,1,0,Low
cell,steel,8.6,13.52755933405778,APAC,1,1,Low
pcb,steel,41.126482658420684,7.408241059507116,APAC,1,0,Low
pcb,steel,21.135058077612594,12.748379111141233,APAC,0,0,Medium
pcb,steel,62.887018230007705,22.817271647265564,APAC,1,0,Medium
cell,aluminum,47.82865058405157,4.986203716466012,EU,0,0,Low
housing,aluminum,34.7926728078364,31.330148240248526,NA,1,0,High
pcb,plastic,51.11530054486147,28.63338276133744,NA,1,0,Medium
cell,plastic,30.14360706115388,14.064272605857376,EU,1,0,Low
cell,steel,45.29285074004373,0.0,APAC,1,0,Low
pcb,copper,39.045337546696906,8.440249646245164,EU,1,0,Medium
pcb,glass,55.71074415517971,17.584134769826736,EU,1,0,Medium
connector,aluminum,48.51616705780605,34.86469371946947,APAC,1,0,Low
pcb,steel,45.33082572468648,7.879666013000723,EU,1,0,Medium
cell,plastic,25.600423052369763,18.710601331827057,EU,1,0,Low
connector,steel,40.14776160956847,8.321599819586943,APAC,1,0,Low
connector,steel,52.140618307795144,11.160218213820682,APAC,1,0,Low
housing,plastic,40.48582284689071,46.26863696699201,NA,1,0,Medium
pcb,steel,23.156855928336817,9.254109332967776,EU,1,0,Low
pcb,steel,40.08078381936072,19.396289281805657,NA,1,0,Low
cell,plastic,33.527876251745944,19.810019808485986,NA,1,0,Medium
connector,glass,39.266001914239226,13.258376994425507,APAC,0,0,Low
cell,plastic,40.05235019858885,0.0,APAC,1,0,Low
pcb,steel,48.822991216477305,3.485972521114725,EU,1,0,Low
housing,steel,55.69353828923138,7.478138638735204,EU,1,0,Low
cell,steel,39.62196184126975,15.378161822807296,EU,1,0,Medium
pcb,copper,55.951900846071844,0.28476328526552486,NA,1,0,Medium
pcb,steel,52.73477483063411,43.800741511501954,NA,1,0,Medium
cell,steel,55.20099406141,18.18041037436504,EU,1,0,Medium
pcb,glass,45.88687248527023,25.28795128135325,EU,1,0,High
connector,aluminum,44.19335224245431,28.363066339826858,NA,1,0,Medium
pcb,steel,22.851672631404092,23.923973570837877,EU,1,0,High
pcb,steel,59.600282362393166,15.364120765759154,APAC,1,0,Medium
cell,steel,47.37108504519086,13.09750464525428,NA,1,0,Medium
housing,plastic,29.875323869557878,12.160001629871738,NA,1,0,Low
pcb,copper,29.056268066097314,1.403627209195971,EU,1,0,Medium
cell,aluminum,44.83178543871719,10.500169824684985,NA,1,0,Medium
pcb,aluminum,47.71559500141696,21.406798380894408,Other,1,0,Medium
pcb,plastic,52.197094025944,33.68562058181559,EU,1,0,Medium
connector,copper,39.252056329875074,43.683560580977066,APAC,1,0,Low
pcb,steel,33.68484093249774,48.406246766482916,APAC,1,0,Low
cell,aluminum,22.25269196113053,36.09355920182091,Other,1,0,Medium
pcb,steel,40.03010520934471,29.757276647663158,EU,1,0,Low
connector,copper,35.43320953733184,41.2091836347981,NA,1,0,Medium
connector,aluminum,51.99630434384972,16.77715942144889,NA,1,1,Medium
pcb,steel,51.302578353606904,38.27803093001797,APAC,1,0,Medium
housing,aluminum,24.164805340328616,25.043968360141385,NA,1,0,Medium
pcb,steel,52.03206273800647,42.12079693972141,EU,1,0,Medium
pcb,glass,42.11461864751555,22.458903877170115,EU,1,0,Medium
cell,steel,27.256828770920038,15.71336576208255,APAC,1,0,Low
connector,copper,57.45560687129287,24.689941233307472,NA,1,0,Medium
pcb,plastic,48.469287839824084,5.906988183661362,APAC,1,0,Low
cell,steel,51.01184981637799,42.445535777366246,EU,1,0,Medium
cell,steel,44.539120865639795,12.806737094268719,EU,1,0,Medium
pcb,steel,38.85316137929018,48.65332107818165,APAC,1,0,Medium
cell,plastic,47.05189685060585,32.930473919673226,NA,1,0,Medium
cell,steel,42.66660370096002,9.076221786721483,NA,1,0,Low
pcb,steel,24.048350799971388,28.569080252138185,APAC,1,0,Medium
pcb,copper,34.80313088224495,32.852369547922606,NA,1,0,Medium
pcb,copper,37.82711835129108,0.0,EU,1,0,Low
pcb,copper,48.53240595007817,33.28269575154919,EU,1,0,Medium
cell,copper,33.13875100726791,12.430332063047786,EU,1,0,Medium
housing,copper,53.823021625311824,32.966032845634615,APAC,1,0,Medium
cell,steel,14.825605660421537,0.0,NA,1,0,Low
cell,steel,47.229438229948315,10.826496868443538,EU,1,0,Medium
cell,aluminum,41.17639214495398,2.1963530653082257,APAC,1,1,Low
cell,aluminum,32.86415220358367,14.919212200002839,NA,1,0,Medium
cell,aluminum,47.806478831402636,5.238150038716298,NA,1,1,Low
pcb,steel,26.554285428774126,42.86933967986845,NA,1,0,Medium
pcb,copper,14.110965749090738,7.8493490189683754,APAC,1,1,Medium
cell,steel,60.49395706698306,44.82143430869772,EU,1,0,Medium
pcb,steel,42.19120463346813,54.088121588873,EU,1,0,Low
cell,steel,59.08144981695369,34.583619497125476,EU,1,0,Medium
cell,plastic,26.653537444776724,9.628364465364857,EU,1,0,Low
pcb,aluminum,43.198771432981566,2.90603270899536,APAC,1,0,High
pcb,glass,30.264078197135483,40.90123574069701,EU,1,0,Medium
connector,plastic,38.7663501166233,11.219703956699808,NA,1,0,Low
cell,steel,51.503794645829885,32.32924154766012,NA,1,0,Low
housing,steel,44.638633525950794,25.601377693010406,NA,1,0,Low
pcb,copper,40.923363885519265,13.062121997701663,EU,1,0,Low
housing,steel,56.12875914796931,14.365432728644247,EU,1,0,Medium
cell,aluminum,33.17597079173503,27.690231491969765,EU,1,0,Medium
connector,aluminum,30.737484003986822,8.999857490412516,APAC,1,0,Low
pcb,steel,63.56031705797782,0.0,APAC,1,0,Medium
pcb,copper,30.422262559586866,12.332606153539523,EU,1,0,Low
cell,glass,34.20704291824884,18.58112123850718,NA,1,0,High
pcb,glass,17.572319936960874,8.254149323890127,Other,1,0,Low
pcb,steel,38.02643995988759,7.68535631121359,EU,1,0,Medium
cell,glass,46.813941406475905,22.46570561641514,APAC,1,0,Low
cell,aluminum,45.460751900035106,41.40538320419046,EU,1,0,Medium
housing,aluminum,43.11764979051694,29.430741017234425,NA,1,0,Medium
pcb,plastic,46.614337711678104,0.0,APAC,1,0,Low
pcb,copper,20.271650414869924,3.984365540330246,EU,1,1,Low
cell,plastic,29.66769505902943,8.21685528221038,EU,1,0,Low
cell,steel,47.60108220546411,28.480316988179005,NA,1,0,Low
cell,steel,48.162169481674376,38.115717048686605,APAC,1,1,Medium
cell,plastic,45.51596755889386,4.243141966941771,APAC,1,0,Medium
connector,steel,43.46621477069493,34.5294058093643,APAC,1,0,Medium
connector,steel,54.01553083822373,0.0,EU,1,0,High
cell,aluminum,50.72709625752977,67.4551251442139,EU,1,0,Medium
pcb,copper,43.21381138928165,19.147652837326987,EU,1,0,Low
pcb,glass,44.38479660084129,4.420214351584647,NA,1,0,Low
pcb,steel,63.92605226043804,43.50817036599325,APAC,1,0,Medium
cell,steel,32.32311476802444,52.4387304297811,NA,1,0,Medium
cell,steel,38.66960986521665,24.04609483650156,APAC,1,1,Low
connector,glass,49.530985324492626,47.13789017352051,APAC,1,0,Medium
pcb,steel,50.19472085938323,40.27740090576688,EU,1,0,Medium
cell,plastic,50.61271329641538,15.876869878745342,EU,0,0,Medium
pcb,copper,39.33186138442289,39.445303616893334,EU,1,0,Low
housing,steel,37.55523069396006,43.806499183772864,NA,1,0,Medium
cell,steel,53.108817235026265,35.16000681611132,APAC,1,0,Medium
cell,aluminum,29.441814463725336,7.992278225453295,APAC,1,0,Low
pcb,glass,50.304871761696305,3.6393397553806075,APAC,1,0,Medium
pcb,steel,55.19676248992442,15.385426080320986,NA,1,0,Medium
cell,steel,38.03990546862387,0.0,EU,1,0,Low
cell,steel,35.87638060440837,4.284679286928181,EU,1,0,Medium
cell,copper,62.04184787180132,4.3342070048183885,APAC,1,0,Low
connector,copper,50.9331029331677,43.32007166804171,APAC,1,0,Medium
cell,copper,83.92698757384144,10.684127397059509,EU,1,0,Medium
cell,aluminum,32.94193893553822,5.57579198630605,NA,1,0,Low
cell,steel,45.019341295904866,44.62200901446841,EU,1,0,Medium
housing,steel,23.267478273827376,13.197109485191277,EU,1,1,Low
pcb,aluminum,57.29446464148693,38.04516786055141,NA,1,0,Medium
cell,steel,47.85260396307354,2.973655383681738,APAC,1,0,Medium
pcb,steel,29.899911315983946,23.348841172742738,NA,1,0,Low
housing,plastic,34.46693759579959,35.5537296016937,Other,1,0,Low
cell,copper,60.46074496722379,43.7821223171303,EU,1,0,Medium
pcb,copper,33.378933623597234,13.784828741750847,Other,1,0,High
connector,aluminum,36.63361024127813,45.76012817161349,NA,1,0,High
pcb,plastic,26.326047896048745,3.5377404915846373,Other,1,0,Medium
housing,steel,45.07065787185095,32.52732973331618,EU,1,0,Medium
pcb,aluminum,47.4952138339405,6.463699780648147,APAC,1,0,Low
cell,copper,49.300226733363836,34.353127967409016,EU,0,0,High
connector,steel,35.5379517917794,3.4742656497530033,NA,1,0,Medium
pcb,copper,74.68494138909494,21.25241136988763,EU,1,0,Medium
pcb,copper,47.408781563692145,44.94111147752554,EU,1,0,Medium
cell,aluminum,29.423825550987228,47.89448163844084,NA,1,0,Medium
cell,plastic,46.65320935729634,43.58929924446149,APAC,1,0,Low
cell,glass,48.5764031131126,35.45723828662607,EU,1,0,High
cell,aluminum,46.124668368301116,20.019786580425755,EU,1,0,Medium
cell,steel,29.852454002292315,0.0,APAC,1,1,Low
cell,plastic,49.74435419240319,31.3680622684235,EU,1,0,Medium
cell,steel,36.16822537316531,6.858917245721062,NA,1,0,Low
housing,plastic,48.086108682864584,30.17432698990666,APAC,0,1,Medium
pcb,steel,48.47045335985915,0.5703106344487132,EU,1,0,Low
housing,aluminum,47.376784550941125,0.0,EU,1,0,Low
cell,aluminum,58.374339630087896,18.21955211647374,NA,0,0,Medium
pcb,plastic,31.84650548668178,24.20241296944183,EU,1,0,Medium
cell,steel,49.941367699577974,34.803424502567694,NA,1,0,Medium
cell,steel,55.79582558617585,0.0,EU,1,0,Medium
housing,steel,59.561484231836275,20.36958075820285,EU,0,0,Medium
connector,aluminum,40.75505616496137,3.262971133599698,APAC,1,0,Low
pcb,glass,33.592193019505935,31.619617792661494,EU,1,0,Low
cell,glass,21.702854995501262,5.1224932054104855,APAC,1,1,Low
pcb,aluminum,53.678712673756955,44.99277805564235,NA,1,0,Medium
pcb,steel,40.004780384576065,47.64959521953259,EU,1,0,Medium
pcb,plastic,33.858819894492555,9.079544184713361,APAC,1,0,Medium
cell,steel,57.56845805977965,6.476251818342693,EU,1,0,Medium
pcb,plastic,37.05716726721501,36.119203069526485,NA,1,0,High
pcb,aluminum,52.61361031396028,53.19876584200583,EU,1,0,Medium
pcb,plastic,40.5464271040528,9.952787407695556,APAC,1,0,Low
pcb,aluminum,53.366683565202656,0.0,APAC,1,0,Medium
pcb,steel,8.6,0.0,APAC,1,1,Low
pcb,steel,29.07121167311245,28.299929762096518,Other,1,0,Medium
pcb,steel,20.218327490374644,8.5498013138384,APAC,1,0,Low
connector,aluminum,68.22330945332688,21.16400122955759,EU,1,0,Medium
housing,plastic,46.95258914137496,0.8101458558639978,APAC,1,0,Medium
housing,plastic,27.831707639718232,7.223278673809234,NA,1,0,Low
cell,steel,44.46856979790487,30.500073051771366,EU,1,0,Low
connector,aluminum,34.6593654965982,3.2192287111249467,APAC,1,0,Low
pcb,copper,49.481066578960125,37.517204390497305,EU,1,0,Medium
pcb,copper,28.37847256687495,0.2217251164874554,EU,1,0,Low
pcb,aluminum,22.487015649843592,29.708849964673394,EU,1,0,Low
housing,plastic,22.277005396873406,0.3082518528227789,APAC,1,0,Low
cell,aluminum,30.262879678862653,21.500842628565742,EU,1,0,Medium
cell,glass,41.28419028683789,42.79522226093863,NA,1,0,Medium
pcb,plastic,47.92014021712799,21.276330819565963,EU,1,0,Medium
cell,copper,34.125444541750035,7.081472534007172,APAC,1,0,Low
pcb,steel,28.87439403205992,9.350634557607794,APAC,1,0,Low
connector,steel,25.564574435183182,24.049020145988035,EU,1,0,Medium
pcb,steel,44.98379648527862,42.27953876427981,APAC,1,0,Medium
cell,copper,39.475822810233225,30.28868576545647,APAC,1,0,Medium
pcb,steel,49.17687925099059,23.796874004058928,APAC,1,0,Medium
pcb,steel,35.42825506774304,0.0,APAC,1,0,Low
pcb,plastic,16.141852734672113,3.401684684103567,EU,1,1,Medium
housing,plastic,34.6681238136793,0.0,APAC,1,0,Low
pcb,plastic,19.474392940962595,7.112352099894735,APAC,1,0,Low
connector,steel,41.84415729376107,33.5622917292306,NA,1,0,Medium
pcb,steel,43.79764739998594,29.94711659086142,APAC,1,0,Medium
pcb,copper,30.689021984456815,2.7989966610833585,APAC,1,0,Low
cell,aluminum,29.00401667931436,48.72934185047687,Other,1,0,Medium
cell,aluminum,29.199234810850363,39.901314038126536,EU,1,0,Medium
pcb,glass,26.738979767892193,40.71996627235328,Other,1,1,Medium
pcb,steel,51.5960030000174,2.9883201508401234,APAC,1,0,Medium
cell,aluminum,49.640360628985206,20.217375971870517,NA,1,0,High
cell,plastic,44.42357635263285,19.312951766241596,NA,1,0,Low
housing,plastic,47.95423881384858,7.182962812217568,APAC,1,0,Low
connector,steel,47.10406246981723,40.7728577303458,APAC,1,0,Medium
pcb,steel,44.88141812990588,4.639829834360732,APAC,1,0,High
pcb,aluminum,39.856367955960685,33.61531723816741,EU,1,0,High
connector,copper,62.95125257178982,33.47800996121649,NA,1,0,Medium
connector,steel,25.113550622917572,24.644087308187135,NA,1,0,Medium
cell,copper,32.2153929258633,50.13018158683066,EU,1,0,Medium
cell,plastic,58.761892654731255,31.992800884455814,EU,1,0,Low
cell,copper,61.49121560687205,20.316701770065613,EU,1,0,Medium
pcb,aluminum,45.71833275274069,8.276267442464851,NA,1,0,Low
cell,copper,38.62667261393314,28.633370858293762,APAC,1,0,Medium
pcb,steel,18.405842613402402,2.7487023890980993,APAC,1,0,Low
housing,copper,36.885935095239525,5.159617868218385,APAC,1,0,Low
cell,copper,39.42157315041918,11.8798381613088,EU,1,0,Medium
pcb,steel,36.30647490148208,45.833276909512506,EU,1,0,Medium
cell,plastic,39.06243314005322,38.2475198864967,EU,1,0,Medium
connector,copper,53.288297574111695,40.480367355490635,APAC,1,0,Medium
pcb,plastic,50.97362992076383,26.616079291554517,EU,1,0,Medium
pcb,plastic,17.403442474677554,4.989100548215594,APAC,1,0,Low
connector,aluminum,53.687342061014554,14.364330846886553,EU,1,0,Medium
housing,plastic,35.73952897612171,0.0,EU,1,1,Low
pcb,aluminum,33.36651403368826,5.615849578000155,NA,1,0,Low
pcb,glass,39.78142046478444,34.54143482692203,APAC,0,0,Low
housing,copper,48.21538937369731,35.27154187795414,APAC,1,0,Medium
cell,copper,51.09359647609711,30.631636826741463,EU,1,0,Medium
pcb,steel,40.36214935028236,31.86972312941129,EU,1,0,Medium
connector,plastic,64.41490068563002,29.89455445041068,APAC,1,0,Medium
connector,copper,44.28390831779149,48.85576212798228,APAC,1,0,High
cell,steel,53.30854122719718,61.39535362473269,NA,1,1,Medium
pcb,plastic,54.686454350007224,11.713588769765323,EU,1,0,Medium
pcb,steel,28.69330415867687,10.116861315739962,APAC,1,0,Low
housing,steel,59.28024568147514,35.308972274128216,APAC,1,0,Medium
cell,steel,58.075524296878,7.456653740844214,EU,1,0,Medium
pcb,steel,62.98362147607276,27.52717056299077,EU,1,0,Medium
pcb,copper,33.597070632439696,2.228619521181841,APAC,0,0,Medium
pcb,plastic,28.913472856487402,0.0,APAC,1,0,Low
connector,glass,43.26579155004282,46.95435430897918,NA,1,0,High
pcb,glass,27.823834844966967,13.988940590707223,APAC,1,0,Medium
pcb,plastic,21.722802082146092,37.0932495744056,APAC,1,0,Medium
housing,plastic,16.529439732184734,5.614541897115519,EU,1,0,Low
pcb,steel,36.13156697643937,7.064128334822005,EU,0,1,Low
connector,steel,42.11015929072626,36.79361234289017,NA,1,0,Medium
connector,steel,52.63565397218414,20.149859640877988,NA,1,0,High
pcb,copper,44.603271667579484,4.4629603761747925,EU,1,0,Low
housing,glass,22.710864556179615,7.126564434051071,NA,1,1,Low
housing,steel,54.26367090301132,27.402805862199926,EU,1,0,Low
cell,aluminum,39.515539879056924,30.906126682090477,NA,1,0,Medium
pcb,glass,26.016897013532542,40.90667911593364,NA,1,0,High
pcb,copper,41.9156144903203,44.92845400760215,NA,1,0,Low
cell,glass,53.205351421488245,22.210320712982195,EU,1,0,Medium
pcb,plastic,23.314752913730214,3.0239481708295646,APAC,1,0,Low
cell,steel,58.83517658917844,25.305067858163355,NA,1,0,Medium
pcb,steel,20.294379935200194,0.0,APAC,1,1,Low
cell,plastic,27.441039692816535,8.015536655496794,EU,1,1,Low
pcb,steel,16.708161529500835,28.67745633121039,NA,1,0,Low
cell,steel,59.866351191232305,40.757380372693746,EU,1,0,Medium
cell,steel,69.56078121687929,36.835983990071405,EU,1,0,Medium
pcb,copper,47.01987547206745,30.192731929492094,EU,1,0,Medium
pcb,aluminum,47.63283040871774,35.20017802979534,EU,1,0,Medium
cell,plastic,41.81423666379382,1.055931989843251,EU,1,0,Low
cell,copper,40.20632303911683,32.02771307837732,NA,1,0,Medium
pcb,plastic,34.075746132551956,8.627470806613692,APAC,1,0,Medium
cell,steel,49.76824453365239,20.815422295858937,APAC,1,0,Medium
cell,glass,31.390746636146844,20.349725347723417,APAC,1,0,Medium
pcb,copper,13.259683616011664,2.7471538657796364,APAC,1,0,Low
pcb,steel,34.649140219883904,34.52882411895595,APAC,1,0,Medium
cell,steel,52.843492467717105,11.220983578271767,Other,1,0,Low
pcb,copper,22.496603796026232,1.3998953206096862,APAC,1,0,Low
cell,copper,43.25602964098791,28.54838539367359,Other,1,0,Medium
cell,steel,42.425578446086654,4.0154003092910635,NA,1,0,Medium
pcb,copper,22.161321650795724,47.95480739742817,NA,1,0,Medium
cell,steel,45.56599427967272,13.758545277260499,EU,1,0,Medium
connector,glass,53.514565237352414,31.657136186337052,EU,1,0,Medium
connector,plastic,34.09047030824763,1.4671201726670429,APAC,1,0,Low
housing,plastic,42.037621088605896,51.438884963371336,EU,1,0,Medium
cell,steel,64.03353239398841,50.486161946451105,NA,1,0,Medium
cell,steel,49.958616936627834,23.762074038834967,NA,1,0,Medium
connector,plastic,49.58368686919738,45.113142766945515,APAC,1,0,Medium
housing,plastic,24.15768551802385,0.0,APAC,1,0,Low
cell,plastic,55.43319973665114,0.0,APAC,1,0,Low
cell,plastic,39.19930815949576,9.207715617616186,APAC,1,0,Low
pcb,aluminum,48.268718702913844,33.58107133128612,EU,1,0,Low
pcb,aluminum,40.247454715939135,34.19916379785864,EU,1,0,Medium
cell,plastic,28.714182436098735,5.493089208176739,APAC,1,0,Low
connector,steel,55.6759102686126,38.93132480613281,EU,1,0,Medium
pcb,plastic,34.96300274951356,5.448352608064507,APAC,1,0,Low
cell,copper,45.96749455947708,40.18431456970588,EU,1,0,Medium
housing,plastic,39.7749288620948,16.24246093048984,EU,1,0,Low
cell,plastic,49.01626461009791,44.83351759846651,APAC,1,0,Low
cell,copper,43.00172934821902,39.63291315643083,EU,1,0,Medium
housing,steel,34.68905667046489,37.22581816464625,APAC,0,0,Low
cell,copper,42.908792944304665,12.163924087956634,APAC,1,0,Low
housing,copper,35.83337095192808,10.961560910615106,APAC,1,0,High
connector,aluminum,41.884322136140234,16.65459434749996,NA,1,0,Low
pcb,copper,53.09958496857241,39.9585322524963,NA,1,0,Low
pcb,plastic,46.63418287971516,24.530082223078068,EU,1,0,Medium
connector,copper,30.99228832047175,2.326572828036605,APAC,0,0,Low
cell,plastic,39.10432447250942,45.94131686930369,EU,1,0,Medium
housing,plastic,59.73204808507226,33.447600802081,EU,1,0,Medium
cell,steel,55.97415307543565,27.373109468656146,NA,1,0,Medium
cell,copper,53.28915190823369,27.682610709957316,NA,1,0,Medium
pcb,steel,33.76165748841545,40.47330573312529,EU,1,1,Medium
pcb,steel,62.41982221811085,20.380943063611664,NA,1,0,Medium
cell,glass,15.11943644969935,0.27695578151263955,APAC,1,0,Low
pcb,steel,28.391364435359833,32.32607335420094,NA,1,0,Medium
cell,steel,52.39285600185426,34.90141305048664,EU,1,0,Medium
pcb,steel,48.69064113260037,28.098869783201984,APAC,1,0,Medium
pcb,glass,34.091792465487266,0.9715196396320804,APAC,1,0,Medium
pcb,copper,44.7654247294789,9.192689627585203,NA,1,0,Medium
housing,glass,40.4588868170276,0.0,NA,1,1,Medium
cell,steel,40.18555614815155,4.3898269928069915,APAC,1,0,Low
pcb,aluminum,25.472001151117283,34.559245181135125,EU,1,0,Medium
cell,aluminum,56.82132616213139,25.230962909088813,APAC,1,0,Medium
cell,steel,45.46510571815678,38.07063343058188,EU,1,0,Medium
pcb,glass,42.30838875511598,18.006607798683337,APAC,1,0,Low
cell,plastic,50.68874576129527,1.5061337241018897,APAC,1,0,Low
connector,glass,18.23630797102524,5.887034358790373,APAC,1,0,Low
housing,steel,23.83342617653677,0.2888950190574828,Other,1,0,Low
connector,copper,59.05104911135858,39.82735192557614,NA,1,0,Medium
cell,steel,52.26435501621761,46.497354518091626,APAC,1,0,Medium
connector,steel,35.565366226473536,34.98876339482056,EU,1,0,Low
pcb,steel,34.59004747693764,43.72339213280753,NA,1,1,Medium
pcb,aluminum,21.316228149244385,13.851799890856068,APAC,1,0,Low
connector,plastic,45.777470935343814,31.42337854645687,EU,0,0,Low
cell,steel,55.91420432757055,28.30636590785712,APAC,1,0,Medium
pcb,aluminum,28.691963065739614,31.85505886300482,NA,1,0,Medium
pcb,plastic,54.7191479458111,15.472971266143698,EU,1,0,Medium
cell,copper,49.051112907287845,3.2974987024200164,NA,1,0,Low
connector,steel,28.0282111709632,15.666048992370825,NA,1,0,Low
cell,plastic,67.0511351913432,43.674430379663825,EU,1,0,Medium
pcb,steel,35.495201669742954,43.369699991631435,Other,1,0,Low
cell,steel,57.34011582378508,11.048217697106438,APAC,1,0,Low
pcb,steel,40.6880755900922,43.98937868047705,EU,1,0,Medium
pcb,plastic,29.694773106624687,55.24987792351776,NA,1,0,High
cell,aluminum,64.34496335727086,34.051264654171305,EU,1,0,Medium
cell,steel,66.11898092146225,20.133564940893322,EU,1,0,Medium
pcb,plastic,55.951492614708464,5.8502650831589165,APAC,1,0,Low
cell,glass,43.76168906713963,8.896782228976814,EU,1,0,Medium
housing,plastic,16.241552524230173,8.917745711556503,APAC,1,0,Low
cell,glass,43.206430365736196,55.13273496937032,NA,1,0,Medium
pcb,steel,40.097002801303724,33.00857432374262,EU,1,0,Medium
pcb,glass,40.180522594178576,14.249058963210874,NA,1,0,Low
cell,steel,31.04413760214644,9.457032548440859,APAC,1,0,Low
pcb,steel,52.97986123571447,29.770797938470665,NA,1,0,Medium
housing,aluminum,45.62368912258887,37.151669145969514,EU,1,0,Medium
cell,copper,42.7582452373166,36.533754658240575,NA,1,0,Medium
pcb,steel,43.75723472274088,32.301145263273725,APAC,1,0,Low
cell,plastic,42.464769213903,3.1399781053086526,APAC,1,1,Low
cell,copper,33.11431727415193,0.0,APAC,1,0,Medium
cell,copper,59.53951213941077,44.198911926036075,NA,1,0,Medium
cell,plastic,48.527299159509994,0.0,APAC,1,0,Low
pcb,aluminum,47.198177899374514,35.971433831973584,EU,1,0,Medium
pcb,glass,56.855239996567136,44.14245862392558,EU,0,0,Low
pcb,steel,42.39573133118075,16.99299447841843,NA,1,0,Medium
connector,steel,50.28612249715895,36.45264440263327,EU,1,0,Medium
connector,plastic,41.24773962585348,36.09828074248016,NA,1,0,Medium
housing,plastic,43.82097617945263,34.65898645223577,APAC,1,0,Medium
pcb,copper,44.53898553109505,32.04920544076839,APAC,1,0,High
cell,plastic,44.272943435005494,33.914554088136235,EU,1,0,Medium
connector,aluminum,47.00548656960609,34.9239310584747,EU,0,0,Medium
cell,plastic,31.29091986602828,16.139829317814897,APAC,1,0,Low
pcb,plastic,37.22040300547241,24.855188354642138,EU,1,0,Medium
housing,plastic,18.680390179316614,6.65695537387854,APAC,1,1,Low
pcb,copper,53.61055892103383,40.25303027405196,APAC,1,0,Medium
cell,plastic,29.824765556914983,28.77965132974368,NA,1,0,Medium
cell,copper,39.838919267537,37.05779012388067,EU,1,0,Medium
cell,steel,57.43031156393522,33.85281073332792,NA,1,1,Medium
connector,copper,43.889173094427676,4.915476126875914,NA,0,1,Medium
pcb,aluminum,30.427381881131407,22.670483312618686,EU,0,0,High
cell,aluminum,31.44488379563974,1.0160708133378984,APAC,1,0,Low
cell,steel,38.756428924935484,0.0,APAC,1,0,Low
cell,aluminum,42.584456746162545,46.71383574028945,NA,1,0,Medium
connector,copper,62.48181212279283,58.872819797887345,EU,1,0,Medium
connector,plastic,44.633818289432725,21.698111204642778,NA,1,0,Medium
cell,steel,45.5108474019509,38.08964868456165,EU,1,0,Medium
housing,copper,55.66002711683619,12.707046269400806,APAC,1,0,Medium
pcb,copper,35.664647202954846,47.46583716484259,NA,1,0,Medium
cell,copper,41.00341009174559,16.479748838467355,EU,1,0,Medium
cell,steel,36.07601520894787,17.173541996300294,EU,1,0,High
pcb,glass,47.43462280392013,21.776342542192637,APAC,1,0,Low
housing,glass,52.749873543290036,44.17511093998293,APAC,1,1,Medium
connector,copper,54.976931293077335,38.53260826861847,EU,0,0,Medium
